"Name","activation","lr","num_epochs","num_hidden_layers","num_neurons_per_layer","optimizer","epoch","train_loss","train_mae","train_mse","train_r2","train_rmse","val_loss","val_mae","val_mse","val_r2","val_rmse"
"breezy-sweep-808","tanh","0.0001","100","4","16","sgd","99","3.3846501571794065","9.586806090051347","159.84579738467716","-807.3466783830625","12.643013777761897","8.540845583728789","13.05389032430855","292.38098361318407","-101.97034227919154","17.099151546588036"
"fallen-sweep-805","tanh","0.0001","100","4","8","sgd","95","9.081464640873786","9.266982712853801","148.84408970624182","-751.7105965847859","12.200167609760197","10.152057778498708","12.507147970581755","268.68688481900114","-93.62578637585071","16.391671202748093"
"iconic-sweep-817","tanh","0.0001","100","8","16","sgd","70","4.192210466523792","9.430648414394703","155.25766525761","-784.1443081889188","12.460243386772587","10.775957468556731","12.7038434691997","277.6319717537045","-96.77605508348356","16.66229191179006"
"quiet-puddle-444","relu","0.00001","100","4","8","sgd","99","18.19810466155648","9.068854836710843","139.99964088189245","-706.983860278504","11.832144390679673","11.991786345854058","12.442111779968592","262.2553396683171","-91.36073343921318","16.194299604129753"
"radiant-jazz-440","relu","0.00001","100","4","8","sgd","99","18.19810466155648","9.068854836710843","139.99964088189245","-706.983860278504","11.832144390679673","11.991786345854058","12.442111779968592","262.2553396683171","-91.36073343921318","16.194299604129753"
"clean-sweep-781","tanh","0.0001","50","4","16","sgd","49","6.7213640938759625","9.44120341644888","151.48852248397935","-765.0836003613389","12.308067374042905","12.211033936965157","12.486170177499792","261.8778100724476","-91.22777557298396","16.182639156591474"
"lemon-sweep-790","tanh","0.0001","50","8","16","sgd","49","6.166263895915745","9.38587220734518","150.51657110537968","-760.1684028316214","12.268519515629409","12.23465883992214","12.529668563636687","264.5461620881927","-92.16751220355141","16.264875102139356"
"pretty-sweep-435","relu","0.0001","100","4","8","sgd","17","15.812412178863768","9.140948038177502","141.41510271003642","-714.1419081338672","11.8918082186872","12.35735016764087","12.348438997089902","258.43573458870986","-90.01555005020442","16.075936507361238"
"electric-armadillo-489","relu","0.0001","50","4","8","sgd","17","15.812412178863768","9.140948038177502","141.41510271003642","-714.1419081338672","11.8918082186872","12.35735016764087","12.348438997089902","258.43573458870986","-90.01555005020442","16.075936507361238"
"snowy-star-544","relu","0.0001","100","4","8","sgd","17","15.812412178863768","9.140948038177502","141.41510271003642","-714.1419081338672","11.8918082186872","12.35735016764087","12.348438997089902","258.43573458870986","-90.01555005020442","16.075936507361238"
"giddy-music-494","relu","0.0001","50","4","8","sgd","17","15.812412178863768","9.140948038177502","141.41510271003642","-714.1419081338672","11.8918082186872","12.35735016764087","12.348438997089902","258.43573458870986","-90.01555005020442","16.075936507361238"
"balmy-sweep-371","relu","0.0001","50","4","8","sgd","17","15.812412178863768","9.140948038177502","141.41510271003642","-714.1419081338672","11.8918082186872","12.35735016764087","12.348438997089902","258.43573458870986","-90.01555005020442","16.075936507361238"
"spring-sweep-814","tanh","0.0001","100","8","8","sgd","79","14.29029966787702","9.373717031058106","146.7599113518831","-741.1708221429884","12.114450517950994","12.450111034098882","12.166350773434564","244.75346162615364","-85.19694552708792","15.644598480822498"
"hardy-hill-388","relu","0.00001","50","4","8","sgd","49","24.080996987257883","9.129215313680735","141.53513405670822","-714.7489115207031","11.896853956265423","14.301436312347214","12.659026492250048","268.8166360498825","-93.67148199014783","16.39562856525734"
"sunny-pyramid-402","relu","0.00001","50","4","8","sgd","49","24.080996987257883","9.129215313680735","141.53513405670822","-714.7489115207031","11.896853956265423","14.301436312347214","12.659026492250048","268.8166360498825","-93.67148199014783","16.39562856525734"
"lunar-sound-394","relu","0.00001","50","4","8","sgd","49","24.080996987257883","9.129215313680735","141.53513405670822","-714.7489115207031","11.896853956265423","14.301436312347214","12.659026492250048","268.8166360498825","-93.67148199014783","16.39562856525734"
"neat-gorge-566","relu","0.0001","100","16","8","sgd","37","20.33260891613809","9.803070973497091","160.83593768537648","-812.3538580293146","12.682110931756451","15.212480882392883","13.131241610681894","294.2539034351015","-102.62994466762686","17.15383057614542"
"polished-deluge-574","relu","0.0001","100","16","8","sgd","37","20.33260891613809","9.803070973497091","160.83593768537648","-812.3538580293146","12.682110931756451","15.212480882392883","13.131241610681894","294.2539034351015","-102.62994466762686","17.15383057614542"
"misunderstood-sweep-408","relu","0.0001","50","16","8","sgd","37","20.33260891613809","9.803070973497091","160.83593768537648","-812.3538580293146","12.682110931756451","15.212480882392883","13.131241610681894","294.2539034351015","-102.62994466762686","17.15383057614542"
"light-waterfall-527","relu","0.0001","50","16","8","sgd","37","20.33260891613809","9.803070973497091","160.83593768537648","-812.3538580293146","12.682110931756451","15.212480882392883","13.131241610681894","294.2539034351015","-102.62994466762686","17.15383057614542"
"fanciful-sweep-477","relu","0.0001","100","16","8","sgd","37","20.33260891613809","9.803070973497091","160.83593768537648","-812.3538580293146","12.682110931756451","15.212480882392883","13.131241610681894","294.2539034351015","-102.62994466762686","17.15383057614542"
"quiet-sweep-436","relu","0.0001","100","4","16","sgd","64","12.812540381996989","9.62375405976007","158.88676600468585","-802.4968178101536","12.605029393249579","16.46722932635287","13.052516555499325","299.12231257215086","-104.34449446153661","17.295152863509212"
"iconic-wind-547","relu","0.0001","100","4","16","sgd","64","12.812540381996989","9.62375405976007","158.88676600468585","-802.4968178101536","12.605029393249579","16.46722932635287","13.052516555499325","299.12231257215086","-104.34449446153661","17.295152863509212"
"proud-silence-496","relu","0.0001","50","4","16","sgd","49","13.286442519740024","9.59079762816104","157.589062983441","-795.9342810158552","12.55344825071745","16.617472884714175","12.867130966070313","291.4020228106159","-101.62557317802552","17.070501539515934"
"confused-sweep-372","relu","0.0001","50","4","16","sgd","49","13.286442519740024","9.59079762816104","157.589062983441","-795.9342810158552","12.55344825071745","16.617472884714175","12.867130966070313","291.4020228106159","-101.62557317802552","17.070501539515934"
"gallant-sweep-777","tanh","0.0001","50","4","8","sgd","49","11.608716498569294","9.006323806152697","138.48630315546455","-699.3308500371037","11.768020358389279","16.8927673101321","11.77520390038415","235.89331679081093","-82.07659161397073","15.358818860537777"
"decent-spaceship-502","relu","0.0001","50","4","4","sgd","43","17.60639058095259","8.906819579219555","134.8242499094147","-680.8116982924855","11.61138449580474","18.166595201170765","11.919094426945641","242.70808414739608","-84.47660723259592","15.579091249087544"
"twilight-sunset-492","relu","0.0001","50","4","4","sgd","43","17.60639058095259","8.906819579219555","134.8242499094147","-680.8116982924855","11.61138449580474","18.166595201170765","11.919094426945641","242.70808414739608","-84.47660723259592","15.579091249087544"
"hardy-sweep-419","relu","0.0001","100","4","4","sgd","43","17.60639058095259","8.906819579219555","134.8242499094147","-680.8116982924855","11.61138449580474","18.166595201170765","11.91909442694564","242.70808414739608","-84.47660723259592","15.579091249087544"
"sparkling-sweep-380","relu","0.0001","50","4","4","sgd","43","17.60639058095259","8.906819579219555","134.8242499094147","-680.8116982924855","11.61138449580474","18.166595201170765","11.919094426945641","242.70808414739608","-84.47660723259592","15.579091249087544"
"ethereal-frost-486","relu","0.0001","50","4","4","sgd","43","17.60639058095259","8.906819579219555","134.8242499094147","-680.8116982924855","11.61138449580474","18.166595201170765","11.919094426945641","242.70808414739608","-84.47660723259592","15.579091249087544"
"glamorous-sunset-458","relu","0.00001","100","8","8","sgd","99","21.09089952609604","8.851578630432439","133.34795973919483","-673.3460390449363","11.54763870837648","18.518198922154667","12.02289331960419","243.74086478647402","-84.84033053152932","15.612202432279503"
"lyric-sweep-787","tanh","0.0001","50","8","8","sgd","49","15.937310358088533","9.017900296718047","137.95980578234918","-696.6683314742226","11.745629220367428","18.548197907217688","11.649462674339143","228.4062910684574","-79.43982094661503","15.113116524015071"
"whole-sweep-672","sigmoid","0.0001","100","4","16","sgd","99","21.03192775179656","8.732528031976582","130.0538023638257","-656.6873516348288","11.404113396657616","20.262851459187917","11.304006242312685","216.4992652760609","-75.24642058856608","14.713914002605184"
"winter-sweep-386","relu","0.0001","50","8","8","sgd","17","25.631143886080505","9.766034601631603","157.52279509109292","-795.5991615973938","12.550808543320741","21.138116420125783","12.8954096359802","275.98378497969185","-96.19559887814891","16.612759703905063"
"chocolate-cherry-509","relu","0.0001","50","8","8","sgd","17","25.631143886080505","9.766034601631603","157.52279509109292","-795.5991615973938","12.550808543320741","21.138116420125783","12.8954096359802","275.98378497969185","-96.19559887814891","16.612759703905063"
"dry-sweep-440","relu","0.0001","100","8","8","sgd","17","25.631143886080505","9.766034601631603","157.52279509109292","-795.5991615973938","12.550808543320741","21.138116420125783","12.8954096359802","275.98378497969185","-96.19559887814891","16.612759703905063"
"astral-sweep-802","tanh","0.0001","100","4","4","sgd","98","17.469439943739513","8.86670255384921","136.0826639833568","-687.1755492872888","11.665447440340932","21.499843918032226","11.868839328054452","240.69068798604295","-83.7661233609017","15.514209228511872"
"polished-sweep-811","tanh","0.0001","100","8","4","sgd","98","18.531521083123433","8.826311255667676","133.57540239561624","-674.4962257802085","11.557482528458186","22.008155762846837","11.549460811594306","225.15002300142544","-78.29303283039924","15.004999933403047"
"divine-sponge-188","identity","0.00001","100","16","8","sgd","27","29.240921064974106","9.589692205926037","147.3426356943201","-744.1176827694728","12.138477486666938","23.974463928631163","12.232739094806568","239.73933016453694","-83.43107544054836","15.483518016411416"
"sleek-bee-180","identity","0.00001","100","16","8","sgd","27","29.240921064974106","9.589692205926037","147.3426356943201","-744.1176827694728","12.138477486666938","23.974463928631163","12.232739094806568","239.73933016453694","-83.43107544054836","15.483518016411416"
"lucky-aardvark-77","identity","0.00001","50","16","8","sgd","27","29.240921064974106","9.589692205926037","147.3426356943201","-744.1176827694728","12.138477486666938","23.974463928631163","12.232739094806568","239.73933016453694","-83.43107544054836","15.483518016411416"
"swift-tree-69","identity","0.00001","50","16","8","sgd","27","29.240921064974106","9.589692205926037","147.3426356943201","-744.1176827694728","12.138477486666938","23.974463928631163","12.232739094806568","239.73933016453694","-83.43107544054836","15.483518016411416"
"helpful-fire-60","identity","0.00001","50","16","8","sgd","27","29.240921064974106","9.589692205926037","147.3426356943201","-744.1176827694728","12.138477486666938","23.974463928631163","12.232739094806568","239.73933016453694","-83.43107544054836","15.483518016411416"
"astral-spaceship-463","relu","0.00001","100","4","16","sgd","99","17.82020936089986","9.125076132725145","142.40208844161268","-719.133134996161","11.933234617722585","25.293415084472098","12.073956727013536","252.6833952462212","-87.98969890324425","15.89601821986315"
"woven-armadillo-454","relu","0.00001","100","4","16","sgd","99","17.82020936089986","9.125076132725145","142.40208844161268","-719.133134996161","11.933234617722585","25.293415084472098","12.073956727013536","252.6833952462212","-87.98969890324425","15.89601821986315"
"ethereal-field-447","relu","0.00001","100","4","16","sgd","99","17.82020936089986","9.125076132725145","142.40208844161268","-719.133134996161","11.933234617722585","25.293415084472098","12.073956727013536","252.6833952462212","-87.98969890324425","15.89601821986315"
"jumping-fire-317","identity","0.0001","100","4","16","sgd","16","31.302091720194195","9.819137990929873","155.3858247709613","-784.7924160442126","12.465385063084145","26.27923005806352","12.384099986053819","244.47731740890768","-85.09969342738962","15.635770445005505"
"astral-glitter-218","identity","0.0001","50","4","16","sgd","16","31.302091720194195","9.819137990929873","155.3858247709613","-784.7924160442126","12.465385063084145","26.27923005806352","12.384099986053819","244.47731740890768","-85.09969342738962","15.635770445005505"
"peachy-morning-225","identity","0.0001","50","4","16","sgd","16","31.302091720194195","9.819137990929873","155.3858247709613","-784.7924160442126","12.465385063084145","26.27923005806352","12.384099986053819","244.47731740890768","-85.09969342738962","15.635770445005505"
"fragrant-wave-309","identity","0.0001","100","4","16","sgd","16","31.302091720194195","9.819137990929873","155.3858247709613","-784.7924160442126","12.465385063084145","26.27923005806352","12.384099986053819","244.47731740890768","-85.09969342738962","15.635770445005505"
"fresh-sweep-128","identity","0.0001","50","4","16","sgd","16","31.302091720194195","9.819137990929873","155.3858247709613","-784.7924160442126","12.465385063084145","26.27923005806352","12.384099986053819","244.47731740890768","-85.09969342738962","15.635770445005505"
"legendary-sweep-448","relu","0.0001","100","8","16","sgd","26","16.35251962949107","9.72369431430773","163.11806427758805","-823.8946647358206","12.771768251796148","26.7952130282373","13.50609385680678","320.92013335559403","-112.02122172086172","17.914243867816303"
"glad-sweep-387","relu","0.0001","50","8","16","sgd","26","16.35251962949107","9.72369431430773","163.11806427758805","-823.8946647358206","12.771768251796148","26.7952130282373","13.50609385680678","320.92013335559403","-112.02122172086173","17.914243867816303"
"lucky-sea-37","identity","0.00001","50","8","8","sgd","25","28.32962421082481","8.987807309346673","135.60240494460592","-684.7468598560398","11.644844565068523","27.13008326632157","11.687251821329479","227.35157464656382","-79.06837233313904","15.078182073664047"
"elated-violet-29","identity","0.00001","50","8","8","sgd","25","28.32962421082481","8.987807309346673","135.60240494460592","-684.7468598560398","11.644844565068523","27.13008326632157","11.687251821329479","227.35157464656382","-79.06837233313904","15.078182073664047"
"elated-sweep-12","identity","0.00001","50","8","8","sgd","25","28.32962421082481","8.987807309346673","135.60240494460592","-684.7468598560398","11.644844565068523","27.13008326632157","11.687251821329479","227.35157464656382","-79.06837233313904","15.078182073664047"
"fine-silence-20","identity","0.00001","50","8","8","sgd","25","28.32962421082481","8.987807309346673","135.60240494460592","-684.7468598560398","11.644844565068523","27.13008326632157","11.687251821329479","227.35157464656382","-79.06837233313904","15.078182073664047"
"lemon-terrain-138","identity","0.00001","100","8","8","sgd","25","28.32962421082481","8.987807309346673","135.60240494460592","-684.7468598560398","11.644844565068523","27.13008326632157","11.687251821329479","227.35157464656382","-79.06837233313904","15.078182073664047"
"woven-lake-157","identity","0.00001","100","8","8","sgd","25","28.32962421082481","8.987807309346673","135.60240494460592","-684.7468598560398","11.644844565068523","27.13008326632157","11.687251821329479","227.35157464656382","-79.06837233313904","15.078182073664047"
"swift-elevator-148","identity","0.00001","100","8","8","sgd","25","28.32962421082481","8.987807309346673","135.60240494460592","-684.7468598560398","11.644844565068523","27.13008326632157","11.687251821329479","227.35157464656382","-79.06837233313904","15.078182073664047"
"fearless-sweep-322","relu","0.00001","100","8","16","sgd","68","17.37587140241023","9.264376387111307","148.7760533665298","-751.3665340563028","12.19737895478081","27.298520130843773","12.750046622818832","286.81730966880826","-100.01093505885014","16.93568155312352"
"desert-sweep-40","identity","0.00001","100","4","8","sgd","30","27.02192502239505","8.94862674263707","134.34299919373268","-678.377993910788","11.590642742908294","27.93448700087305","11.6493063641643","226.2535807509935","-78.68168231708478","15.041727984210906"
"dazzling-sweep-1","identity","0.00001","50","4","8","sgd","30","27.02192502239505","8.94862674263707","134.34299919373268","-678.377993910788","11.590642742908294","27.93448700087305","11.6493063641643","226.2535807509935","-78.68168231708478","15.041727984210906"
"jumping-donkey-144","identity","0.00001","100","4","16","sgd","47","28.171669736340842","9.117810490031337","139.48211868192962","-704.3667295301574","11.810254810203276","28.09529841772003","11.851272387618112","232.83796381026144","-81.00056150317819","15.259028927499333"
"radiant-sweep-71","identity","0.00001","100","4","16","sgd","47","28.171669736340842","9.117810490031337","139.48211868192962","-704.3667295301574","11.810254810203276","28.09529841772003","11.851272387618112","232.83796381026144","-81.00056150317819","15.259028927499333"
"fresh-sweep-3","identity","0.00001","50","4","16","sgd","47","28.171669736340842","9.117810490031337","139.48211868192962","-704.3667295301574","11.810254810203276","28.09529841772003","11.851272387618112","232.83796381026144","-81.00056150317819","15.259028927499333"
"pretty-oath-134","identity","0.00001","100","4","16","sgd","47","28.171669736340842","9.117810490031337","139.48211868192962","-704.3667295301574","11.810254810203276","28.09529841772003","11.851272387618112","232.83796381026144","-81.00056150317819","15.259028927499333"
"firm-pine-126","identity","0.00001","100","4","16","sgd","47","28.171669736340842","9.117810490031337","139.48211868192962","-704.3667295301574","11.810254810203276","28.09529841772003","11.851272387618112","232.83796381026144","-81.00056150317819","15.259028927499333"
"good-pine-118","identity","0.00001","100","4","16","sgd","47","28.171669736340842","9.117810490031337","139.48211868192962","-704.3667295301574","11.810254810203276","28.09529841772003","11.851272387618112","232.83796381026144","-81.00056150317819","15.259028927499333"
"silvery-snowflake-423","relu","0.00001","50","8","16","sgd","49","19.05860686802596","9.246847476246511","148.33319385839144","-749.1269755677397","12.179211545021765","28.123358642955495","12.70658829057316","283.8821519775757","-98.97723516368364","16.848802686766074"
"floral-spaceship-417","relu","0.00001","50","8","16","sgd","49","19.05860686802596","9.246847476246511","148.33319385839144","-749.1269755677397","12.179211545021765","28.123358642955495","12.70658829057316","283.8821519775757","-98.97723516368364","16.848802686766074"
"cosmic-mountain-63","identity","0.00001","50","8","16","sgd","36","30.437855736991665","9.282727266276197","142.93738501340596","-721.8401514635228","11.955642392335342","29.51816172314664","11.897225351096788","232.9726052772337","-81.04797935425653","15.263440152116223"
"effortless-thunder-46","identity","0.00001","50","8","16","sgd","36","30.437855736991665","9.282727266276197","142.93738501340596","-721.8401514635228","11.955642392335342","29.51816172314664","11.897225351096788","232.9726052772337","-81.04797935425653","15.263440152116223"
"avid-cloud-160","identity","0.00001","100","8","16","sgd","36","30.437855736991665","9.282727266276197","142.93738501340596","-721.8401514635228","11.955642392335342","29.51816172314664","11.897225351096788","232.9726052772337","-81.04797935425653","15.263440152116223"
"whole-dawn-166","identity","0.00001","100","8","16","sgd","36","30.437855736991665","9.282727266276197","142.93738501340596","-721.8401514635228","11.955642392335342","29.51816172314664","11.897225351096788","232.9726052772337","-81.04797935425653","15.263440152116223"
"pious-rain-54","identity","0.00001","50","8","16","sgd","36","30.437855736991665","9.282727266276197","142.93738501340596","-721.8401514635228","11.955642392335342","29.51816172314664","11.897225351096788","232.9726052772337","-81.04797935425653","15.263440152116223"
"fancy-sun-40","identity","0.00001","50","8","16","sgd","36","30.437855736991665","9.282727266276197","142.93738501340596","-721.8401514635228","11.955642392335342","29.51816172314664","11.897225351096788","232.9726052772337","-81.04797935425653","15.263440152116223"
"sunny-hill-175","identity","0.00001","100","8","16","sgd","36","30.437855736991665","9.282727266276197","142.93738501340596","-721.8401514635228","11.955642392335342","29.51816172314664","11.897225351096788","232.9726052772337","-81.04797935425653","15.263440152116223"
"crimson-microwave-106","identity","0.00001","100","4","4","sgd","90","26.80518040089264","8.81818186615533","131.48393255335202","-663.9195779884368","11.466644345812423","29.565709078443838","11.531512184206912","221.71933139338054","-77.08481646567803","14.890242825198673"
"generous-snowball-98","identity","0.00001","100","4","4","sgd","90","26.80518040089264","8.81818186615533","131.48393255335202","-663.9195779884368","11.466644345812423","29.565709078443838","11.531512184206912","221.71933139338054","-77.08481646567803","14.890242825198673"
"celestial-spaceship-114","identity","0.00001","100","4","4","sgd","90","26.80518040089264","8.81818186615533","131.48393255335202","-663.9195779884368","11.466644345812423","29.565709078443838","11.531512184206912","221.71933139338054","-77.08481646567803","14.890242825198673"
"hopeful-oath-89","identity","0.00001","100","4","4","sgd","90","26.80518040089264","8.81818186615533","131.48393255335202","-663.9195779884368","11.466644345812423","29.565709078443838","11.531512184206912","221.71933139338054","-77.08481646567803","14.890242825198673"
"ancient-sweep-48","identity","0.00001","100","4","4","sgd","90","26.80518040089264","8.81818186615533","131.48393255335202","-663.9195779884368","11.466644345812423","29.565709078443838","11.531512184206912","221.71933139338054","-77.08481646567803","14.890242825198673"
"light-durian-355","identity","0.0001","100","16","8","sgd","12","27.332573994917002","8.780890480180043","127.37737639845766","-643.1525570112523","11.286158620117726","30.33811881632996","11.360076561965988","209.7053011140522","-72.85373141107796","14.481205098818682"
"pleasant-smoke-280","identity","0.0001","50","16","8","sgd","12","27.332573994917002","8.780890480180043","127.37737639845766","-643.1525570112523","11.286158620117726","30.33811881632996","11.360076561965988","209.7053011140522","-72.85373141107796","14.481205098818682"
"woven-disco-350","identity","0.0001","100","16","8","sgd","12","27.332573994917002","8.780890480180043","127.37737639845766","-643.1525570112523","11.286158620117726","30.33811881632996","11.360076561965988","209.7053011140522","-72.85373141107796","14.481205098818682"
"vocal-eon-365","identity","0.0001","100","16","8","sgd","12","27.332573994917002","8.780890480180043","127.37737639845766","-643.1525570112523","11.286158620117726","30.33811881632996","11.360076561965988","209.7053011140522","-72.85373141107796","14.481205098818682"
"glamorous-flower-287","identity","0.0001","50","16","8","sgd","12","27.332573994917002","8.780890480180043","127.37737639845766","-643.1525570112523","11.286158620117726","30.33811881632996","11.360076561965988","209.7053011140522","-72.85373141107796","14.481205098818682"
"likely-sea-293","identity","0.0001","50","16","8","sgd","12","27.332573994917002","8.780890480180043","127.37737639845766","-643.1525570112523","11.286158620117726","30.33811881632996","11.360076561965988","209.7053011140522","-72.85373141107796","14.481205098818682"
"silvery-sun-411","relu","0.00001","50","4","16","sgd","49","21.765543195583902","9.18173536001873","143.27685221490572","-723.5568508653342","11.969830918392528","31.24382957025708","12.267973115115744","257.4931922402625","-89.68360675131787","16.04659441253073"
"wise-field-397","relu","0.00001","50","4","16","sgd","49","21.765543195583902","9.18173536001873","143.27685221490572","-723.5568508653342","11.969830918392528","31.24382957025708","12.267973115115744","257.4931922402625","-89.68360675131787","16.04659441253073"
"swift-pyramid-403","relu","0.00001","50","4","16","sgd","49","21.765543195583902","9.18173536001873","143.27685221490572","-723.5568508653342","11.969830918392528","31.24382957025708","12.267973115115744","257.4931922402625","-89.68360675131787","16.04659441253073"
"kind-sweep-329","relu","0.00001","100","16","8","sgd","99","23.05484638068524","8.851480552686958","134.06748685937112","-676.9847168651689","11.578751524208952","31.38145410709626","11.646296221753563","232.5764087632659","-80.90844739787231","15.250456018206993"
"pleasant-disco-86","identity","0.00001","50","16","16","sgd","21","34.84439414425763","9.55873072454988","152.31210582398893","-769.2484947042676","12.341479077646607","31.447195612655275","12.0456742768861","234.59453767475466","-81.61918932852556","15.316479284573028"
"chocolate-sweep-104","identity","0.00001","100","16","16","sgd","21","34.84439414425763","9.55873072454988","152.31210582398893","-769.2484947042676","12.341479077646607","31.447195612655275","12.0456742768861","234.59453767475466","-81.61918932852556","15.316479284573028"
"ethereal-haze-80","identity","0.00001","50","16","16","sgd","21","34.84439414425763","9.55873072454988","152.31210582398893","-769.2484947042676","12.341479077646607","31.447195612655275","12.0456742768861","234.59453767475466","-81.61918932852556","15.316479284573028"
"visionary-bee-95","identity","0.00001","50","16","16","sgd","21","34.84439414425763","9.55873072454988","152.31210582398893","-769.2484947042676","12.341479077646607","31.447195612655275","12.0456742768861","234.59453767475466","-81.61918932852556","15.316479284573028"
"trim-microwave-205","identity","0.00001","100","16","16","sgd","21","34.84439414425763","9.55873072454988","152.31210582398893","-769.2484947042676","12.341479077646607","31.447195612655275","12.0456742768861","234.59453767475466","-81.61918932852556","15.316479284573028"
"firm-durian-199","identity","0.00001","100","16","16","sgd","21","34.84439414425763","9.55873072454988","152.31210582398893","-769.2484947042676","12.341479077646607","31.447195612655275","12.0456742768861","234.59453767475466","-81.61918932852556","15.316479284573028"
"volcanic-sweep-38","identity","0.00001","50","16","16","sgd","21","34.84439414425763","9.55873072454988","152.31210582398893","-769.2484947042676","12.341479077646607","31.447195612655275","12.0456742768861","234.59453767475466","-81.61918932852556","15.316479284573028"
"scarlet-sweep-292","relu","0.00001","100","4","4","sgd","99","24.56446957778318","8.62360270637861","127.46938735513697","-643.617860149799","11.290234158560972","31.669770510059415","11.448176996267868","230.94951937272768","-80.33549167645735","15.197023372118887"
"fallen-energy-507","relu","0.0001","50","8","4","sgd","25","25.90039503316381","8.520102797494712","125.80336767390135","-635.1927310723877","11.216210040557431","31.744149357753482","11.406673944159802","232.96582240389432","-81.04559057103006","15.26321795703299"
"sweet-snow-499","relu","0.0001","50","8","4","sgd","25","25.90039503316381","8.520102797494712","125.80336767390135","-635.1927310723877","11.216210040557431","31.744149357753482","11.406673944159802","232.96582240389432","-81.04559057103006","15.26321795703299"
"leafy-dust-513","relu","0.0001","50","8","4","sgd","25","25.90039503316381","8.520102797494712","125.80336767390135","-635.1927310723877","11.216210040557431","31.744149357753482","11.406673944159802","232.96582240389432","-81.04559057103006","15.26321795703299"
"lively-dew-521","relu","0.0001","50","8","4","sgd","25","25.90039503316381","8.520102797494712","125.80336767390135","-635.1927310723877","11.216210040557431","31.744149357753482","11.406673944159802","232.96582240389432","-81.04559057103006","15.26321795703299"
"flowing-sweep-402","relu","0.0001","50","8","4","sgd","25","25.90039503316381","8.520102797494712","125.80336767390136","-635.1927310723877","11.216210040557431","31.74414935775348","11.406673944159802","232.96582240389432","-81.04559057103006","15.26321795703299"
"likely-sweep-432","relu","0.0001","100","8","4","sgd","25","25.90039503316381","8.520102797494712","125.80336767390135","-635.1927310723877","11.216210040557431","31.744149357753482","11.406673944159802","232.96582240389432","-81.04559057103006","15.26321795703299"
"flowing-pond-306","identity","0.0001","100","4","8","sgd","12","28.698828648608234","9.342741024552655","142.1285385688588","-717.7497821984607","11.921767426386861","31.751212786919385","11.9184718126924","230.1091648947154","-80.03953676459054","15.169349521146758"
"tough-moon-315","identity","0.0001","100","4","8","sgd","12","28.698828648608234","9.342741024552655","142.1285385688588","-717.7497821984607","11.921767426386861","31.751212786919385","11.9184718126924","230.1091648947154","-80.03953676459054","15.169349521146758"
"helpful-sweep-115","identity","0.0001","50","4","8","sgd","12","28.698828648608234","9.342741024552655","142.1285385688588","-717.7497821984607","11.921767426386861","31.751212786919385","11.9184718126924","230.1091648947154","-80.03953676459054","15.169349521146758"
"dashing-silence-215","identity","0.0001","50","4","8","sgd","12","28.698828648608234","9.342741024552655","142.1285385688588","-717.7497821984607","11.921767426386861","31.751212786919385","11.9184718126924","230.1091648947154","-80.03953676459054","15.169349521146758"
"pious-sweep-175","identity","0.0001","100","4","4","sgd","13","27.334555002130482","8.871090679472445","132.02753502967562","-666.6685977517748","11.49032353894683","32.842049217936015","11.61570869810411","222.75440894443028","-77.44934868798599","14.924959261064343"
"clear-pine-261","identity","0.0001","50","4","4","sgd","13","27.334555002130482","8.871090679472445","132.02753502967562","-666.6685977517748","11.49032353894683","32.842049217936015","11.61570869810411","222.75440894443028","-77.44934868798599","14.924959261064343"
"vague-microwave-232","identity","0.0001","50","4","4","sgd","13","27.334555002130482","8.871090679472445","132.02753502967562","-666.6685977517748","11.49032353894683","32.842049217936015","11.61570869810411","222.75440894443028","-77.44934868798599","14.924959261064343"
"northern-sweep-147","identity","0.0001","50","4","4","sgd","13","27.334555002130482","8.871090679472445","132.02753502967562","-666.6685977517748","11.49032353894683","32.842049217936015","11.61570869810411","222.75440894443028","-77.44934868798599","14.924959261064343"
"faithful-paper-208","identity","0.0001","50","4","4","sgd","13","27.334555002130482","8.871090679472445","132.02753502967562","-666.6685977517748","11.49032353894683","32.842049217936015","11.61570869810411","222.75440894443028","-77.44934868798599","14.924959261064343"
"super-valley-242","identity","0.0001","50","4","4","sgd","13","27.334555002130482","8.871090679472445","132.02753502967562","-666.6685977517748","11.49032353894683","32.842049217936015","11.61570869810411","222.75440894443028","-77.44934868798599","14.924959261064343"
"cerulean-shadow-214","identity","0.0001","50","4","4","sgd","13","27.334555002130482","8.871090679472445","132.02753502967562","-666.6685977517748","11.49032353894683","32.842049217936015","11.61570869810411","222.75440894443028","-77.44934868798599","14.924959261064343"
"honest-elevator-251","identity","0.0001","50","4","4","sgd","13","27.334555002130482","8.871090679472445","132.02753502967562","-666.6685977517748","11.49032353894683","32.842049217936015","11.61570869810411","222.75440894443028","-77.44934868798599","14.924959261064343"
"icy-water-222","identity","0.0001","50","4","4","sgd","13","27.334555002130482","8.871090679472445","132.02753502967562","-666.6685977517748","11.49032353894683","32.842049217936015","11.61570869810411","222.75440894443028","-77.44934868798599","14.924959261064343"
"floral-energy-409","relu","0.00001","50","8","8","sgd","49","30.14641913505749","8.248728675577144","116.32252313642965","-587.2477158419397","10.785291981973861","33.209751654458735","11.17945597120427","210.4267953146924","-73.10782627003317","14.506095109115078"
