Unnamed: 0,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
3810,-1.5282623921960474,0.2894686056130723,-0.3104404597526922,-0.8023309064709248,-1.2729324711978307,1.5986163721831907,-0.3212975358128207,-1.3353000311665033,-0.19687291746054636,-0.6491993389374361,-0.5044976264082844,0.32478121760197853,-1.2451442696605797,0.4474545605871152,0.23679415829602155,3
46667,-0.7020218165255627,-0.03697779821335406,-0.3104404597526922,-1.2109269758788188,1.3944937738051577,0.4813804873152017,1.4118655919800545,0.7488278390372244,3.2754739911754758,-0.8393227968110303,0.029625333592958512,0.7002148775469762,-1.673371425253266,1.9177523671853625,0.23679415829602155,46
21358,0.9504593348154067,-0.4097707514418301,3.2209391701110097,0.33137931428055556,0.709721663147674,-1.4737823112037791,0.9252344657221788,0.7488278390372244,4.204466612104579,-0.5264424606253516,-0.5044976264082844,0.097405902424022,0.9949923466311716,0.28394424146680936,2.581690595493498,21
4927,0.7668503179997433,-0.4792364534552954,-0.3104404597526922,-0.43401895658211903,-1.6272622261310636,-1.4737823112037791,-1.1337426308576666,0.7488278390372244,-0.5589904492920944,0.862806113443116,-0.5044976264082844,-0.6751413893782906,-1.4842992359752623,-0.602577892886318,0.23679415829602155,4
90198,-1.5282623921960474,-0.5395916037178712,-0.3104404597526922,0.6076132766971601,0.19614258015456126,1.0399984297491962,0.10283781390314342,0.7488278390372244,0.07329330393210083,0.027460526880395228,-0.5044881344641157,0.7319416657113422,1.3133479836085091,0.5380095240804283,0.23679415829602155,91
61193,-0.2889015286903204,0.14084032719781872,-0.3104404597526922,-1.3260244602190703,1.3069066433722238,0.4813804873152017,1.455652441786489,0.7488278390372244,0.5927708103291905,-0.9544244364287648,-0.3272074149861851,-0.36263252595928536,0.3349867577757166,2.5899909740642144,0.23679415829602155,61
101186,-1.4823601379921316,-0.6290734585384888,-0.3104404597526922,-2.298598202894198,-2.4298788395528583,0.4813804873152017,-4.636889646507918,0.7488278390372244,-0.4585075739671098,1.799950086898785,1.5869476988977873,3.2965237089975954,-0.9966715773855844,-1.1415575820905584,0.23679415829602155,101
30931,1.638993147874144,-0.17845294045191915,-0.3104404597526922,-0.3246763464588797,0.5982471335057584,0.20207151609820445,0.8935885151802556,-1.3353000311665033,-0.4556637190050819,0.0394368076913303,-0.5042830119418261,0.5415809367251462,0.6416952373026633,0.19398700050480522,0.23679415829602155,30
78068,-1.5282623921960474,0.07035532583004597,-0.3104404597526922,0.8378082453776633,1.4223624062156368,0.4813804873152017,1.0337064345608464,0.7488278390372244,-0.09923389709758967,-0.7680639259859665,-0.5044976264082844,0.615610109108667,1.1153463069518725,0.395054218675693,0.23679415829602155,78
33668,1.317677368446733,-0.7973390351336299,3.2209391701110097,0.09542947138303914,-0.898696550257113,-1.4737823112037791,-0.5850137903288476,0.7488278390372244,-0.42153745946074755,-0.8075856526620524,-0.5017851827017721,0.9487413848345102,-1.6353240442486576,-0.799859535025582,0.23679415829602155,33
66574,-1.0233375959529734,-0.47112716036217694,-0.3104404597526922,0.7917692516415625,-0.7394472221972329,0.20207151609820445,-0.8714195942900267,0.7488278390372244,-0.5267600930557785,-0.6402171283292348,-0.5044892284509013,-0.6450009406221429,0.4281640173788394,-0.25902026461282446,0.23679415829602155,66
74444,0.4455345385723327,3.0040792744922165,-0.3104404597526922,-1.0843197431045417,-0.43289226568196404,0.4813804873152017,0.40655932665141253,0.7488278390372244,-0.5210723831317228,0.5214821103314666,-0.5044976264082844,-0.4683884865071721,-0.11536999697271187,-1.0967948058569736,0.23679415829602155,74
69381,-0.05939025767074128,-0.22797465244437787,-0.3104404597526922,0.6363876477822231,-0.41696733287597604,-1.4737823112037791,-1.3508855996704854,-1.3353000311665033,-0.30493940601760516,1.5095252772336096,-0.5044687644627952,-0.6016409967975094,0.3505163010429034,-0.0689444996565633,0.23679415829602155,69
42379,-0.8856308333412259,-1.3163067320484072,-0.3104404597526922,-0.923183265028189,0.9963704536554581,0.7606894585321989,0.5846921929094079,0.7488278390372244,-0.27081314647327076,-0.9545691997230672,2.468572343719116,0.3353568136567672,0.6145185365850857,-0.737729598576741,0.23679415829602155,42
51630,-1.5282623921960474,-0.7642433773375769,-0.3104404597526922,1.2636689374365955,-0.46474213129394004,0.4813804873152017,0.481395033593319,0.7488278390372244,-0.3466492787940138,-0.5234483904226179,-0.5044976264082844,-0.5106908707263267,-1.3150272143629218,-0.7339440225451177,0.23679415829602155,51
95363,-0.05939025767074128,0.5736366371064104,-0.3104404597526922,0.8320533711606507,0.01698708608719665,-1.4737823112037791,-0.086838858212912,0.7488278390372244,-0.5030613017055463,0.0005138950557913059,-0.504345433540766,-0.19871078711006096,1.3405246843260863,-0.9722692785009326,0.23679415829602155,95
108873,-0.7938263249333943,-0.30494528421699174,-0.3104404597526922,0.3946829306676941,-1.0221147795035197,0.4813804873152017,0.11239130840636552,-1.3353000311665033,-0.4736748004312584,1.5753948216937526,1.5772948743194515,0.49399075447859714,-0.26290065801099005,-0.09643973609677726,0.23679415829602155,108
95300,1.5012863852623965,-0.11679886003872147,-0.3104404597526922,1.4478249123809979,0.3991854734309083,1.5986163721831907,0.7375481049609615,-1.3353000311665033,1.8725055432417292,-0.1581718256890983,-0.5044976264082844,-0.604813675613946,0.7814611267073481,0.26352205498041836,0.23679415829602155,95
65686,1.5012863852623965,-0.017493845954026043,-0.3104404597526922,-1.2397013469638818,-0.5642729613313651,-0.6358553975527873,0.3349081178772467,0.7488278390372244,-0.495477688473472,-0.8857308849534036,-0.5044912233679808,0.29305442943761245,-0.5152557361027817,0.6873405364857923,0.23679415829602155,65
68475,-1.4823601379921316,-0.8909161280680137,-0.3104404597526922,1.3384823022577592,-0.058656344741246376,-0.3565464263357901,0.2869416142256525,0.7488278390372244,0.4221395126075188,0.19213438803075236,-0.5043904800554648,-0.4683884865071721,1.1696997083870275,-0.966657328068087,0.23679415829602155,68
40526,0.30782777596058525,0.23543671948650988,-0.3104404597526922,0.5212901634419712,-0.5483480285253771,-0.0772374551187928,0.4248701911159216,0.7488278390372244,-0.45471576735107266,1.249041169595772,-0.5044976264082844,-0.6333677849618754,-0.476431877934814,0.4591433567549357,0.23679415829602155,40
36919,-0.05939025767074128,-0.29793647361259457,3.2209391701110097,0.009106358127850205,0.10059298331863367,-0.6358553975527873,0.3301313706256357,-1.3353000311665033,3.2280764084750113,-0.47853733738161136,-0.5044976264082844,-0.3044667476579476,-0.30948928781255164,-1.7880941201231235,0.23679415829602155,36
68695,-1.5282623921960474,0.04432260072799937,-0.3104404597526922,0.12995871668511472,0.5226037026773154,0.7606894585321989,0.6262897002255208,-1.3353000311665033,0.09414824032030511,-0.34979231866405935,-0.5044682818215662,-0.5106908707263267,0.7154605678218026,1.921471529602396,0.23679415829602155,68
46631,-0.7020218165255627,0.34802870657027485,3.2209391701110097,-0.26137273007174117,0.9685018212449791,1.5986163721831907,1.1041634565221092,0.7488278390372244,-0.05373221770514385,0.003507965258525075,-0.5043994893584047,-0.1775595950004836,-0.9462005617672262,1.9230322495452583,0.23679415829602155,46
94809,0.9504593348154067,-0.9997827113170089,-0.3104404597526922,1.701039377929552,-1.3326509692202857,-1.194473339986782,-2.1627336013088803,0.7488278390372244,0.6591274261098408,1.6083295939238236,0.415738316726387,-0.21986197921963832,1.7248808801889695,-0.2697128565617966,0.23679415829602155,94
91121,-1.3905556295843,-0.36520121064861727,-0.3104404597526922,-0.002403390306174986,0.6062095999087525,1.0399984297491962,0.6545521214642195,-1.3353000311665033,0.44109854568770457,-0.6812358901066874,-0.5044976264082844,-0.5265542648085098,0.6455776231194601,1.5929897918408074,0.23679415829602155,90
9647,0.4914367927762485,0.9748617280762764,-0.3104404597526922,-0.08297162934435068,0.04883695169917266,-1.4737823112037791,0.23579061240631763,0.7488278390372244,-0.5599384009461036,-0.10727263224262439,-0.49815893826851065,-0.7433539839316775,-1.2839681278285475,0.2609319240114126,0.23679415829602155,9
74193,0.5832413011840801,0.8636137728844743,-0.3104404597526922,-0.6411944283945721,0.9167457896255181,1.3193074009661936,0.5799154456577968,0.7488278390372244,-0.4433403475029612,-0.9539178397504624,-0.5037511413075597,-0.6613931145070654,-0.28231258709497403,0.8226582762126898,0.23679415829602155,74
17118,0.5373390469801643,0.6269198343267117,-0.3104404597526922,-0.39373483706303086,0.8490648252000691,0.7606894585321989,1.0179829748576266,0.7488278390372244,-0.3987866197645247,-0.8509996706016918,-0.49996079885646666,-0.6175043908796923,-1.6310534198501812,-0.7354051220660952,0.23679415829602155,17
57314,1.13406835163107,-0.01991129928990563,-0.3104404597526922,1.8909502270909677,-0.5204793961148981,-0.3565464263357901,-0.26238431970961795,-1.3353000311665033,-0.1257765434098497,-0.6312349177210335,-0.5038766280270781,-0.4736762845345664,0.4514583322796202,-0.2687166523429482,0.23679415829602155,56
73219,-1.5282623921960474,1.4604000143090767,-0.3104404597526922,0.998944723454016,0.19614258015456126,1.3193074009661936,-0.3654824478902232,-1.3353000311665033,-0.08975438055749678,-0.7863277542226427,2.4621371273335586,-0.5424176588906927,-1.6815244354685392,0.2615960601573118,0.23679415829602155,73
102202,0.4914367927762485,0.4162044987813865,-0.3104404597526922,0.060900226080963564,-1.6073560601235786,0.4813804873152017,-0.6359657610126987,0.7488278390372244,-0.45471576735107266,-0.11326077264809176,-0.5044976264082844,-0.5371298608632984,-0.22407679984302226,0.09207530891662115,0.23679415829602155,102
84801,0.5373390469801643,-0.39418358963436767,3.2209391701110097,0.7975241258585751,-0.846940518637652,0.4813804873152017,-1.3572545960059668,0.7488278390372244,-0.23573893527492712,0.2759683537072977,-0.4250227040466537,0.10269370045141635,1.1696997083870275,-0.3890249151725315,0.23679415829602155,84
75283,-0.380706037098152,3.680722659135259,-0.3104404597526922,-2.2525592091580977,-2.20215230042723,0.4813804873152017,-2.1730832203540373,0.7488278390372244,-0.4291210726928219,1.8448611399397918,2.2851686767307373,-0.5529932549454815,-1.6850185827036563,-0.029660846626644463,0.23679415829602155,75
84023,-1.5282623921960474,-1.2350063331070538,-0.3104404597526922,0.8205436227266255,-0.5921415937418442,0.20207151609820445,-0.0645473710387271,0.7488278390372244,-0.46419528389116554,0.3687845299920446,-0.5044658364393398,-0.7994046430220575,0.7154605678218026,0.539371003179521,0.23679415829602155,84
17931,0.26192552175666944,-0.29459894475335785,-0.3104404597526922,-1.107339239972592,-2.06917911149723,1.3193074009661936,-0.8688321895287374,0.7488278390372244,-0.45471576735107266,1.9736061586573435,-0.5001538553480334,-0.6978789208960863,-1.0898488369887076,1.5525106937482707,0.23679415829602155,17
100585,0.07831650494100617,-0.20331302027909878,-0.3104404597526922,-1.0785648688875291,0.9008208568195301,1.0399984297491962,0.7214265829867741,-1.3353000311665033,-0.47272684877724913,-0.9372588331424516,-0.5044619109573445,-0.4789640825619607,1.088169606234295,-0.5343711107025024,0.23679415829602155,100
43678,-0.24299927448640454,-0.018702572621965837,3.2209391701110097,-0.756291912734824,1.3706063745961758,1.3193074009661936,1.218208297154323,-1.3353000311665033,0.17567208256510383,-0.9529387787941683,-0.5044929930524868,-0.38907151609625695,-0.5773739091715305,-0.6583653291418242,0.23679415829602155,43
28302,0.7668503179997433,0.29905723582217675,-0.3104404597526922,-0.9749771329813024,-0.24179307201010844,1.3193074009661936,0.10721649888378693,0.7488278390372244,-0.39973457141853397,-0.3647626696777282,-0.4753782722636383,-0.6143317120632558,-1.6073708663677204,0.9298166433534751,0.23679415829602155,28
85806,0.12421875914492199,-0.045330640709714126,-0.3104404597526922,-1.953305749873443,0.9645205880434821,0.4813804873152017,1.1182946671414586,0.7488278390372244,0.17567208256510383,-0.8827368147506698,-0.5044976264082844,0.9487413848345102,-0.4453727914004396,-1.6476625320728042,0.23679415829602155,86
42312,-0.8397285791373101,-0.3310411517569158,-0.3104404597526922,-0.1808044910335648,1.3586626749916848,0.4813804873152017,0.857563879657689,0.7488278390372244,-0.1257765434098497,-0.9466901542810632,-0.49857722733357185,0.8059708380948629,0.532988434432353,0.42846026681440696,0.23679415829602155,42
52584,-0.9774353417490576,-0.7709996181904643,-0.3104404597526922,0.0148612323448628,-0.9982273802945378,-0.3565464263357901,-0.3509531749999062,0.7488278390372244,-0.5390834645578992,1.2011360463520315,-0.5044976264082844,-0.7338359474823677,1.5889973766010814,0.7164296996761637,-2.108102278901455,52
76817,-0.6561195623216469,0.9527348137743635,-0.3104404597526922,-2.344637196630299,-1.4282005660562136,-0.6358553975527873,0.04034203736123202,0.7488278390372244,-0.45376781569706337,1.910730684399934,-0.48454845561305726,-0.5794322450824532,-1.6469712016990479,-1.5838058416446263,2.581690595493498,76
98035,-1.5282623921960474,-0.6016515998031382,-0.3104404597526922,-0.7160077932157358,-0.9385088822720827,-0.9151643687697846,-0.13381020618708744,0.7488278390372244,-0.2783967597053451,0.36279638958657706,-0.5044976264082844,0.34593240971155587,-1.043260207187146,0.2670419765536822,0.23679415829602155,98
35129,0.6750458095919117,-0.01387668629847487,-0.3104404597526922,1.2809335600876333,-0.08254374395022838,-0.0772374551187928,0.19080957578698024,0.7488278390372244,-0.40163047472655256,0.29992091532916787,-0.5044976264082844,2.312993275902249,1.5579382900667071,0.2642858115482019,0.23679415829602155,35
67613,-1.4823601379921316,-0.39117981366105464,-0.3104404597526922,0.3889280564506815,0.4469602718488723,1.3193074009661936,0.10582328093540026,0.7488278390372244,-0.47083094546923054,-0.4725491969761438,-0.5044455011555614,0.8165464341496517,1.5851149907842847,-1.0272597513813604,0.23679415829602155,67
56897,-1.5282623921960474,0.4930217846334408,-0.3104404597526922,-0.28439222693979155,-0.41696733287597604,-0.9151643687697846,-0.008022528561329552,0.7488278390372244,-0.5096969632836114,0.8448416922267133,-0.5044976264082844,-0.38378371806886274,-0.8763176170648839,0.5273501389387514,0.23679415829602155,57
3974,-1.5282623921960474,0.3824413352134861,3.2209391701110097,0.5615742829610594,0.6141720663117464,-0.0772374551187928,0.09527463075475921,0.7488278390372244,0.029687527847673513,-0.2629642827847801,-0.5022678239306889,-0.6740838297728117,1.0376985906159364,-0.4987734132823221,0.23679415829602155,3
65960,0.39963228436841686,-0.9196459373022543,-0.3104404597526922,0.8032790000755877,-0.28558663722657546,-0.3565464263357901,-0.20924300653544514,0.7488278390372244,-0.5030613017055463,0.8298713412130445,-0.5012993238646626,-0.3520569299044967,0.008866349164785488,-0.0025972986812649542,0.23679415829602155,65
9531,0.5373390469801643,0.8002277856037807,-0.3104404597526922,-1.0037515040663654,-0.058656344741246376,-0.3565464263357901,0.5944447185481138,0.7488278390372244,-0.5201244314777135,-0.02044459636334508,-0.5044976264082844,-0.5106908707263267,-0.11536999697271187,-1.448288861073959,0.23679415829602155,9
13062,-0.7479240707294785,0.1704902119554165,-0.3104404597526922,0.6478973962162483,1.183488414125817,0.4813804873152017,0.5397111562900706,0.7488278390372244,-0.4006825230725432,-0.39470337170506586,-0.5039860267056326,-0.44194949637020037,1.8918234703112315,-0.0698078766462322,0.23679415829602155,13
